folder,image_id,iteration,iteration_path,hr_path,lr_path,D_WACV,NIQE,DBCNN,LR_content,PSNR,LPIPS
Canon_42_x1,Canon_42,1005,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/X4.00X4.00/iteration_01005.png,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/hr/Canon_42_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_4.png,2821.674072265625,13.533627354489585,0.2603021264076233,0.0031242072582244873,32.56880026964092,0.24493642151355743
Canon_56_x1,Canon_56,5,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/X4.00X4.00/iteration_00005.png,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/hr/Canon_56_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_5.png,2818.605712890625,15.669182986429474,0.36715251207351685,0.0027305204421281815,39.58514534964338,0.1885686069726944
Canon_56_x1,Canon_56,10,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/X4.00X4.00/iteration_00010.png,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/hr/Canon_56_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_5.png,2818.7646484375,16.714341043498845,0.3663938641548157,0.002739063696935773,39.36686057485502,0.1850391924381256
Canon_56_x1,Canon_56,15,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/X4.00X4.00/iteration_00015.png,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/hr/Canon_56_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_5.png,2818.710205078125,16.37580388506354,0.3624568283557892,0.0028954879380762577,39.422372968317106,0.18164470791816711
Canon_56_x1,Canon_56,30,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/X4.00X4.00/iteration_00030.png,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/hr/Canon_56_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_5.png,2818.7333984375,16.266170147067147,0.3655238747596741,0.0026978827081620693,39.4538531042286,0.1799323558807373
Canon_56_x1,Canon_56,55,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/X4.00X4.00/iteration_00055.png,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/hr/Canon_56_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_5.png,2818.724365234375,16.78874364428952,0.36437520384788513,0.0027043274603784084,39.462867600579365,0.1800864040851593
Canon_56_x1,Canon_56,105,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/X4.00X4.00/iteration_00105.png,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/hr/Canon_56_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_5.png,2818.731201171875,16.516696378284525,0.3658963441848755,0.002650271635502577,39.462717656949444,0.1796954870223999
Canon_56_x1,Canon_56,255,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/X4.00X4.00/iteration_00255.png,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/hr/Canon_56_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_5.png,2818.735107421875,16.38558491066539,0.3642406463623047,0.0026291883550584316,39.48036525394936,0.17893555760383606
Canon_56_x1,Canon_56,505,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/X4.00X4.00/iteration_00505.png,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/hr/Canon_56_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_5.png,2818.71630859375,16.64594904035193,0.3648408055305481,0.002780253766104579,39.4650360793658,0.1803796887397766
Canon_56_x1,Canon_56,1005,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/X4.00X4.00/iteration_01005.png,/home/projectwork/vansh_zssr/Canon_56_x1/intermediate/hr/Canon_56_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_5.png,2818.71630859375,16.64594904035193,0.3648408055305481,0.002704562619328499,39.4650360793658,0.1803796887397766
DSC_0988_x1,DSC_0988,5,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/X4.00X4.00/iteration_00005.png,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/hr/DSC_0988_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_6.png,2829.12451171875,14.971506024550754,0.34462684392929077,0.005603729747235775,38.17187172403735,0.22685541212558746
DSC_0988_x1,DSC_0988,10,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/X4.00X4.00/iteration_00010.png,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/hr/DSC_0988_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_6.png,2832.842041015625,13.873276860852057,0.3534017503261566,0.004130619112402201,37.695507085453265,0.22853845357894897
DSC_0988_x1,DSC_0988,15,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/X4.00X4.00/iteration_00015.png,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/hr/DSC_0988_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_6.png,2833.093017578125,14.36004376022522,0.3519972562789917,0.00321331899613142,38.464730348325006,0.2274760901927948
DSC_0988_x1,DSC_0988,30,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/X4.00X4.00/iteration_00030.png,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/hr/DSC_0988_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_6.png,2832.513671875,14.611760658685814,0.35043805837631226,0.003622150281444192,38.689544248057516,0.2160269021987915
DSC_0988_x1,DSC_0988,55,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/X4.00X4.00/iteration_00055.png,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/hr/DSC_0988_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_6.png,2832.531982421875,14.606956034687302,0.34943369030952454,0.0036223093047738075,38.68672366410156,0.2159123718738556
DSC_0988_x1,DSC_0988,105,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/X4.00X4.00/iteration_00105.png,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/hr/DSC_0988_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_6.png,2832.531982421875,14.606956034687302,0.34943369030952454,0.0036224164068698883,38.68672366410156,0.2159123718738556
DSC_0988_x1,DSC_0988,255,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/X4.00X4.00/iteration_00255.png,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/hr/DSC_0988_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_6.png,2832.531982421875,14.606956034687302,0.34943369030952454,0.0036181770265102386,38.68672366410156,0.2159123718738556
DSC_0988_x1,DSC_0988,505,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/X4.00X4.00/iteration_00505.png,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/hr/DSC_0988_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_6.png,2832.531982421875,14.606956034687302,0.34943369030952454,0.0036038437392562628,38.68672366410156,0.2159123718738556
DSC_0988_x1,DSC_0988,1005,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/X4.00X4.00/iteration_01005.png,/home/projectwork/vansh_zssr/DSC_0988_x1/intermediate/hr/DSC_0988_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_6.png,2832.531982421875,14.606956034687302,0.34943369030952454,0.0035135606303811073,38.68672366410156,0.2159123718738556
