method,image_id,sr_path,hr_path,lr_path,D_WACV,NIQE,LR_content,PSNR,SSIM,LPIPS,DISTS
HAT,Canon_10,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/Canon_10_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/Canon_10_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_1.png,2810.975830078125,9.75024611653204,0.04692765697836876,26.485064967724643,0.8185641765594482,0.2347869873046875,0.2580640912055969
HAT,Canon_14,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/Canon_14_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/Canon_14_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_2.png,2822.05810546875,13.324327862506335,0.027803342789411545,34.188612090093706,0.930874248345693,0.13788245618343353,0.1895766258239746
HAT,Canon_40,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/Canon_40_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/Canon_40_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_3.png,2811.315185546875,6.8744168060565265,0.03688407689332962,23.017323253823463,0.7112390001614889,0.2904415726661682,0.23870152235031128
HAT,Canon_42,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/Canon_42_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/Canon_42_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_4.png,2819.505615234375,11.345168116280401,0.028472857549786568,32.53789775636258,0.9195919434229533,0.1867189109325409,0.24969875812530518
HAT,Canon_56,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/Canon_56_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/Canon_56_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_5.png,2818.647216796875,16.040056647750013,0.011278053745627403,40.810684735991,0.9615029295285543,0.07333847135305405,0.20690089464187622
HAT,DSC_0988,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_0988_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_0988_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_6.png,2832.574951171875,11.673989223713365,0.028446177020668983,37.217853006993636,0.9545319875081381,0.0801209807395935,0.1580737829208374
HAT,DSC_1045,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1045_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1045_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_7.png,2809.27392578125,13.85328225674349,0.02288672886788845,26.76125654828911,0.8531956275304159,0.18613861501216888,0.17688608169555664
HAT,DSC_1057,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1057_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1057_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_8.png,2821.4208984375,11.084887963799865,0.019487300887703896,32.09747216206752,0.8817168275515238,0.14614346623420715,0.24203544855117798
HAT,DSC_1137,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1137_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1137_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_9.png,2803.22705078125,9.362403031412956,0.04217615723609924,24.246677385501748,0.7399385372797648,0.29906827211380005,0.24997973442077637
HAT,DSC_1233,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1233_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1233_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_10.png,2809.000732421875,9.355520728192083,0.040051911026239395,23.955726280046015,0.8349354863166809,0.28851380944252014,0.22229927778244019
HAT,DSC_1241,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1241_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1241_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_11.png,2810.969970703125,17.321007341966926,0.0358983650803566,27.371664998770008,0.9009454051653544,0.19476628303527832,0.21874451637268066
HAT,DSC_1245,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1245_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1245_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_12.png,2821.8369140625,10.261363599325817,0.018532289192080498,32.23053269556732,0.9074321190516154,0.12703000009059906,0.19422602653503418
HAT,DSC_1265,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1265_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1265_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_13.png,2830.69921875,12.912457683733914,0.0201897993683815,39.44741547899125,0.9503950874010721,0.12692074477672577,0.2557770013809204
HAT,DSC_1286,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1286_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1286_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_14.png,2814.288330078125,9.129350875193136,0.02041810192167759,28.96750384924102,0.8235827485720316,0.18284715712070465,0.2566925287246704
HAT,DSC_1326,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1326_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1326_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_15.png,2788.475830078125,6.0987032908269185,0.03633614629507065,22.143660335591456,0.6736710667610168,0.2805585563182831,0.18958336114883423
HAT,DSC_1404,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1404_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1404_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_16.png,2810.42333984375,14.117897494545979,0.07722193747758865,22.803122216284912,0.83409583568573,0.15705154836177826,0.19296330213546753
HAT,DSC_1412,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1412_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1412_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_17.png,2817.490966796875,16.97128605508116,0.019167549908161163,35.71830301359028,0.9363239804903666,0.10205774754285812,0.13550102710723877
HAT,DSC_1425,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1425_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1425_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_18.png,2819.8818359375,7.6193902619489275,0.025521893054246902,22.231922745246653,0.8267695109049479,0.20676277577877045,0.18172943592071533
HAT,DSC_1454,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1454_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1454_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_19.png,2797.055908203125,9.013739813290416,0.04090872034430504,23.968301309174688,0.7152145902315775,0.21713827550411224,0.1777161955833435
HAT,DSC_1462,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1462_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1462_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_20.png,2799.475830078125,6.735588291492195,0.03673601523041725,24.33271670309907,0.7047929565111796,0.26481831073760986,0.25655657052993774
HAT,DSC_1474,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1474_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1474_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_21.png,2804.110107421875,13.69929191456052,0.04199475795030594,17.344309461428146,0.6704385280609131,0.20107915997505188,0.23400217294692993
HAT,DSC_1575,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1575_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1575_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_22.png,2800.90380859375,9.40351447128652,0.03890896216034889,23.67013160874801,0.6301039656003317,0.4019258916378021,0.24352192878723145
HAT,DSC_1583,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1583_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1583_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_23.png,2802.6025390625,8.593929382630305,0.04426861181855202,23.68796758373493,0.7651324073473612,0.20343926548957825,0.1691311001777649
HAT,DSC_1599,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1599_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1599_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_24.png,2817.80859375,8.726187167901498,0.022648649290204048,32.672427622248975,0.8730911811192831,0.21035583317279816,0.1734943985939026
HAT,DSC_1603,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1603_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1603_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_25.png,2803.843994140625,9.14029042240768,0.036026597023010254,22.019918069884874,0.723763088385264,0.2734576463699341,0.228570818901062
HAT,IMG_107,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_107_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_107_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_26.png,2825.109130859375,27.815946909467808,0.027738841250538826,23.670292636883378,0.7560482819875082,0.25909799337387085,0.31133317947387695
HAT,IMG_113,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_113_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_113_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_27.png,2807.973876953125,13.740314863325274,0.05720147117972374,21.75798097911234,0.6566997766494751,0.2845136225223541,0.21048003435134888
HAT,IMG_118,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_118_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_118_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_28.png,2798.815185546875,11.688243550322714,0.05889182537794113,16.956785385900805,0.6113265752792358,0.3342956006526947,0.21451067924499512
HAT,IMG_125,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_125_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_125_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_29.png,2815.186767578125,10.513184502976026,0.05897636339068413,27.210696059008328,0.8686803579330444,0.22184723615646362,0.21753281354904175
HAT,IMG_130,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_130_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_130_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_30.png,2813.457763671875,7.595111483528755,0.036160342395305634,24.95309536729649,0.8363738656044006,0.16958025097846985,0.16034913063049316
HAT,IMG_140,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_140_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_140_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_31.png,2822.863525390625,10.018741036061678,0.017109505832195282,29.45480396372179,0.9281041622161865,0.08256001770496368,0.13786709308624268
HAT,IMG_143,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_143_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_143_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_32.png,2811.21044921875,15.401937658797419,0.06310649961233139,20.267467856008814,0.5984869599342346,0.19455039501190186,0.1518496870994568
HAT,IMG_150,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_150_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_150_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_33.png,2794.323486328125,8.96964366780323,0.07656309008598328,17.716824949618623,0.5960792501767477,0.36283373832702637,0.2507404088973999
HAT,IMG_181,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_181_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_181_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_34.png,2806.96337890625,7.217653890217524,0.044986091554164886,22.646569068167718,0.764157772064209,0.16302675008773804,0.17487108707427979
HAT,IMG_190,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_190_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_190_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_35.png,2824.7666015625,9.793847785972538,0.023881491273641586,31.341604154926653,0.8468539714813232,0.2700486183166504,0.14827728271484375
HAT,IMG_203,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_203_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_203_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_36.png,2804.83349609375,14.256547231783061,0.02605890855193138,26.870643313240933,0.8651979168256124,0.26410579681396484,0.262992262840271
HAT,IMG_210,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_210_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_210_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_37.png,2822.134521484375,12.978975349312167,0.01921423338353634,30.916326873161598,0.9234464367230734,0.18162742257118225,0.279488205909729
HAT,P1140090,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140090_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140090_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_38.png,2813.053466796875,5.553928714073713,0.03896975517272949,22.103405770312435,0.7300799687703451,0.2636529505252838,0.1917123794555664
HAT,P1140122,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140122_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140122_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_39.png,2814.21533203125,6.521052712947895,0.0465855598449707,27.064706849253426,0.6694528261820475,0.4099102020263672,0.2715482711791992
HAT,P1140126,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140126_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140126_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_40.png,2810.6572265625,5.117378682796879,0.040772657841444016,26.1318133012388,0.5760636130968729,0.40807127952575684,0.24445748329162598
HAT,P1140134,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140134_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140134_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_41.png,2814.5068359375,7.751680896485913,0.03082675114274025,27.537313327880323,0.8243173162142435,0.2992968261241913,0.2594159245491028
HAT,P1140138,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140138_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140138_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_42.png,2807.02392578125,7.948278890140519,0.0266729686409235,30.938611383097143,0.8211207985877991,0.5194401741027832,0.28270745277404785
HAT,P1140177,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140177_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140177_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_43.png,2807.793212890625,4.385953280308486,0.021006762981414795,25.019752033663597,0.5319427053133646,0.3644373118877411,0.2348402738571167
HAT,P1140189,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140189_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140189_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_44.png,2810.994140625,6.699194402434809,0.02643449790775776,32.42195371818084,0.7829463283220927,0.4496708810329437,0.3777567744255066
HAT,P1140279,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140279_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140279_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_45.png,2806.317138671875,8.522527206685066,0.024257803335785866,27.78196441546104,0.768744965394338,0.31686052680015564,0.21745669841766357
HAT,P1140388,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140388_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140388_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_46.png,2812.57666015625,6.647285909031447,0.01892729103565216,30.04764107464358,0.8447068532307943,0.2639670968055725,0.2430887222290039
HAT,P1140401,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140401_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140401_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_47.png,2821.560546875,14.576959257228015,0.01784243807196617,36.230676977018305,0.9314348896344503,0.21463190019130707,0.1944514513015747
